datetime,order_book_id,symbol,side,position_effect,last_quantity,last_price,transaction_cost
2017-02-27 15:00:00,300106.XSHE,西部牧业,BUY,,400,15.37,5
2017-02-27 15:00:00,002321.XSHE,华英农业,BUY,,300,11.1,5
2017-02-27 15:00:00,CS1711,CS1711,SELL,OPEN,1,2036,1.5
2017-02-27 15:00:00,FG1705,FG1705,SELL,OPEN,1,1351,3
2017-02-27 15:00:00,RM1705,RM1705,SELL,OPEN,1,2411,1.5
2017-02-27 15:00:00,TA1705,TA1705,SELL,OPEN,1,5606,3
2017-02-27 15:00:00,600265.XSHG,ST景谷,BUY,,300,33.98,8.16
2017-02-27 15:00:00,300498.XSHE,温氏股份,BUY,,500,34.08,13.63
2017-02-27 15:00:00,P1709,P1709,SELL,OPEN,1,5622,2.5
2017-02-27 15:00:00,TA1709,TA1709,SELL,OPEN,1,5708,3
2017-02-27 15:00:00,600540.XSHG,新赛股份,BUY,,200,8.18,5
2017-02-27 15:00:00,000998.XSHE,隆平高科,BUY,,1000,19.69,15.75
2017-02-27 15:00:00,WH1705,WH1705,SELL,OPEN,1,3152,2.5
2017-02-27 15:00:00,MA1709,MA1709,SELL,OPEN,1,2842,1.4
2017-02-27 15:00:00,600097.XSHG,开创国际,BUY,,200,21.28,5
2017-02-27 15:00:00,FG1704,FG1704,SELL,OPEN,1,1387,3
2017-02-27 15:00:00,600313.XSHG,农发种业,BUY,,600,6.29,5
2017-02-27 15:00:00,M1801,M1801,SELL,OPEN,1,2935,1.5
2017-02-27 15:00:00,MA1703,MA1703,SELL,OPEN,1,3029,1.4
2017-02-27 15:00:00,WH1707,WH1707,SELL,OPEN,1,2762,2.5
2017-02-27 15:00:00,300143.XSHE,星河生物,BUY,,300,27.38,6.57
2017-02-27 15:00:00,JD1711,JD1711,SELL,OPEN,1,3867,5.8
2017-02-27 15:00:00,TA1801,TA1801,SELL,OPEN,1,5810,3
2017-02-27 15:00:00,JD1802,JD1802,SELL,OPEN,1,3988,5.98
2017-02-27 15:00:00,C1709,--,SELL,OPEN,1,1685,1.2
2017-02-27 15:00:00,RM1801,RM1801,SELL,OPEN,1,2331,1.5
2017-02-27 15:00:00,JD1801,JD1801,SELL,OPEN,1,4134,6.2
2017-02-27 15:00:00,600467.XSHG,好当家,BUY,,300,4.4,5
2017-02-27 15:00:00,P1801,P1801,SELL,OPEN,1,5606,2.5
2017-02-27 15:00:00,MA1705,MA1705,SELL,OPEN,1,2976,1.4
2017-02-27 15:00:00,CS1709,CS1709,SELL,OPEN,1,2054,1.5
2017-02-27 15:00:00,WH1709,WH1709,SELL,OPEN,1,2716,2.5
2017-02-27 15:00:00,C1711,--,SELL,OPEN,1,1727,1.2
2017-02-27 15:00:00,JD1709,JD1709,SELL,OPEN,1,4338,6.51
2017-02-27 15:00:00,600975.XSHG,新五丰,BUY,,200,8.93,5
2017-02-27 15:00:00,FG1801,FG1801,SELL,OPEN,1,1368,3
2017-02-27 15:00:00,002069.XSHE,獐子岛,BUY,,700,11.04,6.18
2017-02-27 15:00:00,002772.XSHE,众兴菌业,BUY,,700,19.65,11
2017-02-27 15:00:00,002086.XSHE,东方海洋,BUY,,600,10.61,5.09
2017-02-27 15:00:00,601118.XSHG,海南橡胶,BUY,,3000,7.29,17.5
2017-02-27 15:00:00,000713.XSHE,丰乐种业,BUY,,1200,10.91,10.47
2017-02-27 15:00:00,RM1703,RM1703,SELL,OPEN,1,2387,1.5
2017-02-27 15:00:00,CS1705,CS1705,SELL,OPEN,1,1914,1.5
2017-02-27 15:00:00,CF1707,CF1707,SELL,OPEN,1,15985,4.3
2017-02-27 15:00:00,RM1708,RM1708,SELL,OPEN,1,2483,1.5
2017-02-27 15:00:00,300087.XSHE,荃银高科,BUY,,100,12.32,5
2017-02-27 15:00:00,JD1705,JD1705,SELL,OPEN,1,3343,5.01
2017-02-27 15:00:00,TA1707,TA1707,SELL,OPEN,1,5672,3
2017-02-27 15:00:00,FG1709,FG1709,SELL,OPEN,1,1393,3
2017-02-27 15:00:00,600965.XSHG,福成股份,BUY,,800,13.95,8.93
2017-02-28 15:00:00,002321.XSHE,华英农业,SELL,,300,11.11,8.33
2017-02-28 15:00:00,FG1705,FG1705,BUY,CLOSE,1,1320,3
2017-02-28 15:00:00,RM1705,RM1705,BUY,CLOSE,1,2396,1.5
2017-02-28 15:00:00,TA1705,TA1705,BUY,CLOSE,1,5568,3
2017-02-28 15:00:00,600265.XSHG,ST景谷,SELL,,300,34.67,18.72
2017-02-28 15:00:00,300498.XSHE,温氏股份,SELL,,500,34.14,30.73
2017-02-28 15:00:00,P1709,P1709,BUY,CLOSE,1,5594,2.5
2017-02-28 15:00:00,TA1709,TA1709,BUY,CLOSE,1,5674,3
2017-02-28 15:00:00,600540.XSHG,新赛股份,SELL,,200,8.2,6.64
2017-02-28 15:00:00,000998.XSHE,隆平高科,SELL,,1000,19.74,35.53
2017-02-28 15:00:00,WH1705,WH1705,BUY,CLOSE,1,3164,2.5
2017-02-28 15:00:00,MA1709,MA1709,BUY,CLOSE,1,2778,1.4
2017-02-28 15:00:00,600097.XSHG,开创国际,SELL,,200,21.21,9.24
2017-02-28 15:00:00,600313.XSHG,农发种业,SELL,,300,6.26,6.88
2017-02-28 15:00:00,M1801,M1801,BUY,CLOSE,1,2931,1.5
2017-02-28 15:00:00,300143.XSHE,星河生物,SELL,,200,27.25,10.45
2017-02-28 15:00:00,TA1801,TA1801,BUY,CLOSE,1,5782,3
2017-02-28 15:00:00,JD1802,JD1802,BUY,CLOSE,1,3996,5.99
2017-02-28 15:00:00,C1709,--,BUY,CLOSE,1,1687,1.2
2017-02-28 15:00:00,600467.XSHG,好当家,SELL,,300,4.39,6.32
2017-02-28 15:00:00,P1801,P1801,BUY,CLOSE,1,5588,2.5
2017-02-28 15:00:00,MA1705,MA1705,BUY,CLOSE,1,2909,1.4
2017-02-28 15:00:00,WH1709,WH1709,BUY,CLOSE,1,2704,2.5
2017-02-28 15:00:00,C1711,--,BUY,CLOSE,1,1727,1.2
2017-02-28 15:00:00,600975.XSHG,新五丰,SELL,,200,8.96,6.79
2017-02-28 15:00:00,FG1801,FG1801,BUY,CLOSE,1,1341,3
2017-02-28 15:00:00,002069.XSHE,獐子岛,SELL,,700,11.26,14.19
2017-02-28 15:00:00,002086.XSHE,东方海洋,SELL,,600,10.62,11.47
2017-02-28 15:00:00,601118.XSHG,海南橡胶,SELL,,2800,7.31,36.84
2017-02-28 15:00:00,000713.XSHE,丰乐种业,SELL,,1200,10.96,23.67
2017-02-28 15:00:00,RM1703,RM1703,BUY,CLOSE,1,2399,1.5
2017-02-28 15:00:00,CF1707,CF1707,BUY,CLOSE,1,16195,4.3
2017-02-28 15:00:00,TA1707,TA1707,BUY,CLOSE,1,5618,3
2017-02-28 15:00:00,FG1709,FG1709,BUY,CLOSE,1,1365,3
2017-02-28 15:00:00,600965.XSHG,福成股份,SELL,,800,13.96,20.1
2017-02-28 15:00:00,300106.XSHE,西部牧业,BUY,,300,15.3,5
2017-02-28 15:00:00,C1801,C1801,SELL,OPEN,1,1745,1.2
2017-02-28 15:00:00,002447.XSHE,壹桥股份,BUY,,100,9.42,5
2017-02-28 15:00:00,JD1710,JD1710,SELL,OPEN,1,3928,5.89
2017-02-28 15:00:00,300313.XSHE,天山生物,BUY,,300,18.55,5
2017-02-28 15:00:00,JD1801,JD1801,SELL,OPEN,1,4141,6.21
2017-02-28 15:00:00,CS1709,CS1709,SELL,OPEN,1,2056,1.5
2017-02-28 15:00:00,JD1709,JD1709,SELL,OPEN,1,4346,6.52
2017-02-28 15:00:00,002772.XSHE,众兴菌业,BUY,,500,19.44,7.78
2017-02-28 15:00:00,CS1705,CS1705,SELL,OPEN,1,1919,1.5
2017-02-28 15:00:00,JD1706,JD1706,SELL,OPEN,1,3416,5.12
2017-03-01 15:00:00,300106.XSHE,西部牧业,SELL,,700,15.39,19.39
2017-03-01 15:00:00,FG1704,FG1704,BUY,CLOSE,1,1331,3
2017-03-01 15:00:00,JD1711,JD1711,BUY,CLOSE,1,3868,5.8
2017-03-01 15:00:00,JD1710,JD1710,BUY,CLOSE,1,3922,5.88
2017-03-01 15:00:00,RM1801,RM1801,BUY,CLOSE,1,2344,1.5
2017-03-01 15:00:00,300313.XSHE,天山生物,SELL,,300,18.23,10.47
2017-03-01 15:00:00,JD1801,JD1801,BUY,CLOSE,1,4139,6.21
2017-03-01 15:00:00,CS1709,CS1709,BUY,CLOSE,1,2055,1.5
2017-03-01 15:00:00,JD1709,JD1709,BUY,CLOSE,1,4333,6.5
2017-03-01 15:00:00,002772.XSHE,众兴菌业,SELL,,1200,19.36,41.82
2017-03-01 15:00:00,CS1705,CS1705,BUY,CLOSE,1,1917,1.5
2017-03-01 15:00:00,JD1705,JD1705,BUY,CLOSE,1,3330,5
2017-03-01 15:00:00,A1705,--,SELL,OPEN,1,4129,2
2017-03-01 15:00:00,OI1705,OI1705,SELL,OPEN,1,6890,2.5
2017-03-01 15:00:00,JD1704,JD1704,SELL,OPEN,1,2727,4.09
2017-03-01 15:00:00,M1705,--,SELL,OPEN,1,2909,1.5
2017-03-01 15:00:00,C1705,--,SELL,OPEN,1,1603,1.2
2017-03-01 15:00:00,600354.XSHG,敦煌种业,BUY,,1200,8.62,8.28
2017-03-01 15:00:00,M1707,--,SELL,OPEN,1,2958,1.5
2017-03-01 15:00:00,M1708,--,SELL,OPEN,1,2963,1.5
2017-03-01 15:00:00,M1709,--,SELL,OPEN,1,2947,1.5
2017-03-01 15:00:00,SR1801,SR1801,SELL,OPEN,1,7070,3
2017-03-01 15:00:00,600097.XSHG,开创国际,BUY,,100,21.33,5
2017-03-01 15:00:00,SR1805,SR1805,SELL,OPEN,1,6952,3
2017-03-01 15:00:00,RM1711,RM1711,SELL,OPEN,1,2373,1.5
2017-03-01 15:00:00,002234.XSHE,民和股份,BUY,,800,20.12,12.88
2017-03-01 15:00:00,CF1711,CF1711,SELL,OPEN,1,16470,4.3
2017-03-01 15:00:00,600313.XSHG,农发种业,BUY,,8800,6.18,43.51
2017-03-01 15:00:00,SR1709,SR1709,SELL,OPEN,1,6902,3
2017-03-01 15:00:00,A1801,A1801,SELL,OPEN,1,4129,2
2017-03-01 15:00:00,CF1801,CF1801,SELL,OPEN,1,16740,4.3
2017-03-01 15:00:00,000735.XSHE,罗牛山,BUY,,1000,7.08,5.66
2017-03-01 15:00:00,600371.XSHG,万向德农,BUY,,600,16.61,7.97
2017-03-01 15:00:00,P1710,P1710,SELL,OPEN,1,5654,2.5
2017-03-01 15:00:00,C1709,--,SELL,OPEN,1,1684,1.2
2017-03-01 15:00:00,Y1801,Y1801,SELL,OPEN,1,6900,2.5
2017-03-01 15:00:00,WH1709,WH1709,SELL,OPEN,1,2721,2.5
2017-03-01 15:00:00,B1705,--,SELL,OPEN,1,4010,2
2017-03-01 15:00:00,002200.XSHE,云投生态,BUY,,1000,25.1,20.08
2017-03-01 15:00:00,C1711,--,SELL,OPEN,1,1727,1.2
2017-03-01 15:00:00,CS1801,CS1801,SELL,OPEN,1,2080,1.5
2017-03-01 15:00:00,RM1709,RM1709,SELL,OPEN,1,2461,1.5
2017-03-01 15:00:00,CF1703,CF1703,SELL,OPEN,1,15830,4.3
2017-03-01 15:00:00,OI1709,OI1709,SELL,OPEN,1,7158,2.5
2017-03-01 15:00:00,OI1801,OI1801,SELL,OPEN,1,7318,2.5
2017-03-01 15:00:00,002458.XSHE,益生股份,BUY,,200,33.09,5.29
2017-03-01 15:00:00,SR1705,SR1705,SELL,OPEN,1,6836,3
2017-03-01 15:00:00,A1709,A1709,SELL,OPEN,1,4116,2
2017-03-01 15:00:00,CS1707,CS1707,SELL,OPEN,1,1942,1.5
2017-03-01 15:00:00,600108.XSHG,亚盛集团,BUY,,3800,5.57,16.93
2017-03-01 15:00:00,002746.XSHE,仙坛股份,BUY,,500,45.48,18.19
2017-03-01 15:00:00,CF1709,CF1709,SELL,OPEN,1,16420,4.3
2017-03-01 15:00:00,CF1705,CF1705,SELL,OPEN,1,16010,4.3
2017-03-01 15:00:00,A1805,A1805,SELL,OPEN,1,4157,2
2017-03-01 15:00:00,JD1708,JD1708,SELL,OPEN,1,3903,5.85
2017-03-01 15:00:00,Y1705,Y1705,SELL,OPEN,1,6652,2.5
2017-03-01 15:00:00,000592.XSHE,平潭发展,BUY,,5800,6.7,31.09
2017-03-01 15:00:00,601118.XSHG,海南橡胶,BUY,,2000,7.36,11.78
2017-03-01 15:00:00,JD1703,JD1703,SELL,OPEN,1,2546,3.82
2017-03-02 15:00:00,A1705,--,BUY,CLOSE,1,4107,2
2017-03-02 15:00:00,OI1705,OI1705,BUY,CLOSE,1,6912,2.5
2017-03-02 15:00:00,JD1704,JD1704,BUY,CLOSE,1,2782,4.17
2017-03-02 15:00:00,M1705,--,BUY,CLOSE,1,2945,1.5
2017-03-02 15:00:00,600354.XSHG,敦煌种业,SELL,,900,8.6,13.93
2017-03-02 15:00:00,M1707,--,BUY,CLOSE,1,2985,1.5
2017-03-02 15:00:00,M1708,--,BUY,CLOSE,1,2978,1.5
2017-03-02 15:00:00,M1709,--,BUY,CLOSE,1,2979,1.5
2017-03-02 15:00:00,RM1711,RM1711,BUY,CLOSE,1,2403,1.5
2017-03-02 15:00:00,600313.XSHG,农发种业,SELL,,9100,6.28,102.87
2017-03-02 15:00:00,SR1709,SR1709,BUY,CLOSE,1,6908,3
2017-03-02 15:00:00,A1801,A1801,BUY,CLOSE,1,4118,2
2017-03-02 15:00:00,WH1707,WH1707,BUY,CLOSE,1,2820,2.5
2017-03-02 15:00:00,P1710,P1710,BUY,CLOSE,1,5724,2.5
2017-03-02 15:00:00,JD1801,JD1801,BUY,CLOSE,1,4111,6.17
2017-03-02 15:00:00,Y1801,Y1801,BUY,CLOSE,1,6954,2.5
2017-03-02 15:00:00,002200.XSHE,云投生态,SELL,,1000,25.63,46.13
2017-03-02 15:00:00,RM1709,RM1709,BUY,CLOSE,1,2490,1.5
2017-03-02 15:00:00,OI1709,OI1709,BUY,CLOSE,1,7192,2.5
2017-03-02 15:00:00,OI1801,OI1801,BUY,CLOSE,1,7362,2.5
2017-03-02 15:00:00,SR1705,SR1705,BUY,CLOSE,1,6834,3
2017-03-02 15:00:00,A1709,A1709,BUY,CLOSE,1,4089,2
2017-03-02 15:00:00,600108.XSHG,亚盛集团,SELL,,1400,5.49,13.83
2017-03-02 15:00:00,002746.XSHE,仙坛股份,SELL,,400,44.77,32.23
2017-03-02 15:00:00,A1805,A1805,BUY,CLOSE,1,4155,2
2017-03-02 15:00:00,JD1708,JD1708,BUY,CLOSE,1,3861,5.79
2017-03-02 15:00:00,Y1705,Y1705,BUY,CLOSE,1,6688,2.5
2017-03-02 15:00:00,000592.XSHE,平潭发展,SELL,,5800,6.53,68.17
2017-03-02 15:00:00,601118.XSHG,海南橡胶,SELL,,1500,7.26,19.6
2017-03-02 15:00:00,JD1703,JD1703,BUY,CLOSE,1,2503,3.75
2017-03-02 15:00:00,C1801,C1801,SELL,OPEN,1,1749,1.2
2017-03-02 15:00:00,FG1705,FG1705,SELL,OPEN,1,1326,3
2017-03-02 15:00:00,SR1801,SR1801,SELL,OPEN,1,7086,3
2017-03-02 15:00:00,SR1805,SR1805,SELL,OPEN,1,6962,3
2017-03-02 15:00:00,CF1801,CF1801,SELL,OPEN,1,16690,4.3
2017-03-02 15:00:00,600371.XSHG,万向德农,BUY,,11200,16.29,145.96
2017-03-02 15:00:00,300094.XSHE,国联水产,BUY,,300,9.57,5
2017-03-02 15:00:00,P1801,P1801,SELL,OPEN,1,5714,2.5
2017-03-02 15:00:00,CS1801,CS1801,SELL,OPEN,1,2088,1.5
2017-03-02 15:00:00,002458.XSHE,益生股份,BUY,,200,32.15,5.14
2017-03-02 15:00:00,CS1707,CS1707,SELL,OPEN,1,1945,1.5
2017-03-02 15:00:00,CF1709,CF1709,SELL,OPEN,1,16410,4.3
2017-03-02 15:00:00,CF1705,CF1705,SELL,OPEN,1,15965,4.3
2017-03-02 15:00:00,002086.XSHE,东方海洋,BUY,,500,10.45,5
2017-03-02 15:00:00,CS1705,CS1705,SELL,OPEN,1,1919,1.5
2017-03-02 15:00:00,CF1707,CF1707,SELL,OPEN,1,16100,4.3
2017-03-02 15:00:00,600257.XSHG,大湖股份,BUY,,300,10.09,5
2017-03-02 15:00:00,JD1705,JD1705,SELL,OPEN,1,3346,5.02
2017-03-02 15:00:00,SR1711,SR1711,SELL,OPEN,1,6925,3
2017-03-03 15:00:00,C1801,C1801,BUY,CLOSE,1,1764,1.2
2017-03-03 15:00:00,FG1705,FG1705,BUY,CLOSE,1,1312,3
2017-03-03 15:00:00,C1705,--,BUY,CLOSE,1,1626,1.2
2017-03-03 15:00:00,600354.XSHG,敦煌种业,SELL,,300,8.55,7.56
2017-03-03 15:00:00,SR1801,SR1801,BUY,CLOSE,1,7164,3
2017-03-03 15:00:00,SR1805,SR1805,BUY,CLOSE,1,7045,3
2017-03-03 15:00:00,002234.XSHE,民和股份,SELL,,800,19.95,28.73
2017-03-03 15:00:00,CF1711,CF1711,BUY,CLOSE,1,16400,4.3
2017-03-03 15:00:00,CF1801,CF1801,BUY,CLOSE,1,16665,4.3
2017-03-03 15:00:00,000735.XSHE,罗牛山,SELL,,1000,7.24,13.03
2017-03-03 15:00:00,600371.XSHG,万向德农,SELL,,11800,16.36,347.49
2017-03-03 15:00:00,C1709,--,BUY,CLOSE,1,1707,1.2
2017-03-03 15:00:00,300094.XSHE,国联水产,SELL,,300,9.6,7.88
2017-03-03 15:00:00,P1801,P1801,BUY,CLOSE,1,5720,2.5
2017-03-03 15:00:00,CS1709,CS1709,BUY,CLOSE,1,2062,1.5
2017-03-03 15:00:00,WH1709,WH1709,BUY,CLOSE,1,2710,2.5
2017-03-03 15:00:00,C1711,--,BUY,CLOSE,1,1743,1.2
2017-03-03 15:00:00,CS1801,CS1801,BUY,CLOSE,1,2092,1.5
2017-03-03 15:00:00,JD1709,JD1709,BUY,CLOSE,1,4334,6.5
2017-03-03 15:00:00,CF1703,CF1703,BUY,CLOSE,1,15715,4.3
2017-03-03 15:00:00,002458.XSHE,益生股份,SELL,,400,32.91,23.7
2017-03-03 15:00:00,600108.XSHG,亚盛集团,SELL,,2400,5.54,23.93
2017-03-03 15:00:00,CF1709,CF1709,BUY,CLOSE,1,16380,4.3
2017-03-03 15:00:00,CF1705,CF1705,BUY,CLOSE,1,15950,4.3
2017-03-03 15:00:00,002086.XSHE,东方海洋,SELL,,500,10.29,10.14
2017-03-03 15:00:00,601118.XSHG,海南橡胶,SELL,,700,7.29,10.1
2017-03-03 15:00:00,CS1705,CS1705,BUY,CLOSE,1,1920,1.5
2017-03-03 15:00:00,CF1707,CF1707,BUY,CLOSE,1,16035,4.3
2017-03-03 15:00:00,RM1708,RM1708,BUY,CLOSE,1,2492,1.5
2017-03-03 15:00:00,600257.XSHG,大湖股份,SELL,,300,10.06,8.02
2017-03-03 15:00:00,JD1706,JD1706,BUY,CLOSE,1,3369,5.05
2017-03-03 15:00:00,JD1705,JD1705,BUY,CLOSE,1,3318,4.98
2017-03-06 15:00:00,CS1711,CS1711,BUY,CLOSE,1,2079,1.5
2017-03-06 15:00:00,C1801,C1801,BUY,CLOSE,1,1775,1.2
2017-03-06 15:00:00,SR1801,SR1801,BUY,CLOSE,1,7150,3
2017-03-06 15:00:00,SR1805,SR1805,BUY,CLOSE,1,7039,3
2017-03-06 15:00:00,CF1801,CF1801,BUY,CLOSE,1,17035,4.3
2017-03-06 15:00:00,CS1801,CS1801,BUY,CLOSE,1,2106,1.5
2017-03-06 15:00:00,CS1707,CS1707,BUY,CLOSE,1,1998,1.5
2017-03-06 15:00:00,CF1709,CF1709,BUY,CLOSE,1,16840,4.3
2017-03-06 15:00:00,CF1705,CF1705,BUY,CLOSE,1,16430,4.3
2017-03-06 15:00:00,CS1705,CS1705,BUY,CLOSE,1,1933,1.5
2017-03-06 15:00:00,OI1705,OI1705,SELL,OPEN,1,6882,2.5
2017-03-06 15:00:00,600265.XSHG,ST景谷,BUY,,900,33.8,24.34
2017-03-06 15:00:00,TA1709,TA1709,SELL,OPEN,1,5682,3
2017-03-06 15:00:00,P1705,P1705,SELL,OPEN,1,5934,2.5
2017-03-06 15:00:00,TA1706,TA1706,SELL,OPEN,1,5600,3
2017-03-06 15:00:00,TA1801,TA1801,SELL,OPEN,1,5792,3
2017-03-06 15:00:00,002477.XSHE,雏鹰农牧,BUY,,1600,4.9,6.27
2017-03-06 15:00:00,000798.XSHE,中水渔业,BUY,,200,11.9,5
2017-03-06 15:00:00,OI1709,OI1709,SELL,OPEN,1,7188,2.5
2017-03-06 15:00:00,002041.XSHE,登海种业,BUY,,200,17.64,5
2017-03-06 15:00:00,OI1801,OI1801,SELL,OPEN,1,7350,2.5
2017-03-06 15:00:00,Y1705,Y1705,SELL,OPEN,1,6686,2.5
2017-03-06 15:00:00,600257.XSHG,大湖股份,BUY,,700,10.09,5.65
2017-03-07 15:00:00,OI1705,OI1705,BUY,CLOSE,1,6760,2.5
2017-03-07 15:00:00,600265.XSHG,ST景谷,SELL,,900,33.24,53.85
2017-03-07 15:00:00,TA1709,TA1709,BUY,CLOSE,1,5694,3
2017-03-07 15:00:00,P1705,P1705,BUY,CLOSE,1,5876,2.5
2017-03-07 15:00:00,002477.XSHE,雏鹰农牧,SELL,,1600,4.9,14.11
2017-03-07 15:00:00,000798.XSHE,中水渔业,SELL,,200,12.01,7.4
2017-03-07 15:00:00,OI1709,OI1709,BUY,CLOSE,1,7102,2.5
2017-03-07 15:00:00,002041.XSHE,登海种业,SELL,,200,17.74,8.55
2017-03-07 15:00:00,OI1801,OI1801,BUY,CLOSE,1,7268,2.5
2017-03-07 15:00:00,CS1707,CS1707,BUY,CLOSE,1,1988,1.5
2017-03-07 15:00:00,Y1705,Y1705,BUY,CLOSE,1,6586,2.5
2017-03-07 15:00:00,600257.XSHG,大湖股份,SELL,,700,10.07,12.69
2017-03-07 15:00:00,600108.XSHG,亚盛集团,BUY,,700,5.54,5
2017-03-08 15:00:00,TA1706,TA1706,BUY,CLOSE,1,5442,3
2017-03-08 15:00:00,TA1801,TA1801,BUY,CLOSE,1,5646,3
2017-03-08 15:00:00,600108.XSHG,亚盛集团,SELL,,700,5.51,8.86
2017-03-08 15:00:00,SR1711,SR1711,BUY,CLOSE,1,6915,3
2017-03-08 15:00:00,000798.XSHE,中水渔业,BUY,,100,11.87,5
2017-03-08 15:00:00,002086.XSHE,东方海洋,BUY,,100,10.73,5
2017-03-09 15:00:00,A1705,--,SELL,OPEN,1,4011,2
2017-03-09 15:00:00,JD1710,JD1710,SELL,OPEN,1,3870,5.8
2017-03-09 15:00:00,300094.XSHE,国联水产,BUY,,100,9.34,5
2017-03-09 15:00:00,002477.XSHE,雏鹰农牧,BUY,,2100,4.84,8.13
2017-03-09 15:00:00,WH1709,WH1709,SELL,OPEN,1,2710,2.5
2017-03-09 15:00:00,A1709,A1709,SELL,OPEN,1,3977,2
2017-03-09 15:00:00,CS1707,CS1707,SELL,OPEN,1,1959,1.5
2017-03-10 15:00:00,A1705,--,BUY,CLOSE,1,3881,2
2017-03-10 15:00:00,JD1710,JD1710,BUY,CLOSE,1,3865,5.8
2017-03-10 15:00:00,002477.XSHE,雏鹰农牧,SELL,,2100,4.83,18.26
2017-03-10 15:00:00,WH1709,WH1709,BUY,CLOSE,1,2691,2.5
2017-03-10 15:00:00,A1709,A1709,BUY,CLOSE,1,3885,2
2017-03-10 15:00:00,CS1707,CS1707,BUY,CLOSE,1,1961,1.5
2017-03-10 15:00:00,MA1710,MA1710,SELL,OPEN,1,2605,1.4
2017-03-10 15:00:00,600313.XSHG,农发种业,BUY,,600,5.95,5
2017-03-10 15:00:00,SR1707,SR1707,SELL,OPEN,1,6802,3
2017-03-10 15:00:00,MA1711,MA1711,SELL,OPEN,1,2590,1.4
2017-03-10 15:00:00,600467.XSHG,好当家,BUY,,2500,4.2,8.4
2017-03-10 15:00:00,600598.XSHG,北大荒,BUY,,1100,11.73,10.32
2017-03-10 15:00:00,FG1706,FG1706,SELL,OPEN,1,1246,3
2017-03-10 15:00:00,JD1705,JD1705,SELL,OPEN,1,3205,4.81
2017-03-13 15:00:00,600467.XSHG,好当家,SELL,,2500,4.24,19.08
2017-03-13 15:00:00,600598.XSHG,北大荒,SELL,,1100,11.75,23.27
2017-03-13 15:00:00,FG1706,FG1706,BUY,CLOSE,1,1246,3
2017-03-13 15:00:00,002321.XSHE,华英农业,BUY,,700,10.64,5.96
2017-03-13 15:00:00,OI1705,OI1705,SELL,OPEN,1,6570,2.5
2017-03-13 15:00:00,SR1801,SR1801,SELL,OPEN,1,7080,3
2017-03-13 15:00:00,600313.XSHG,农发种业,BUY,,1200,5.95,5.71
2017-03-13 15:00:00,SR1709,SR1709,SELL,OPEN,1,6866,3
2017-03-13 15:00:00,A1805,A1805,SELL,OPEN,1,4044,2
2017-03-14 15:00:00,002321.XSHE,华英农业,SELL,,700,10.62,13.38
2017-03-14 15:00:00,OI1705,OI1705,BUY,CLOSE,1,6546,2.5
2017-03-14 15:00:00,SR1801,SR1801,BUY,CLOSE,1,7069,3
2017-03-14 15:00:00,SR1709,SR1709,BUY,CLOSE,1,6861,3
2017-03-14 15:00:00,B1705,--,BUY,CLOSE,1,3920,2
2017-03-14 15:00:00,A1805,A1805,BUY,CLOSE,1,3979,2
2017-03-14 15:00:00,JD1705,JD1705,BUY,CLOSE,1,3222,4.83
2017-03-14 15:00:00,P1706,--,SELL,OPEN,1,5778,2.5
2017-03-14 15:00:00,FG1705,FG1705,SELL,OPEN,1,1240,3
2017-03-14 15:00:00,TA1705,TA1705,SELL,OPEN,1,5070,3
2017-03-14 15:00:00,TA1709,TA1709,SELL,OPEN,1,5228,3
2017-03-14 15:00:00,WH1705,WH1705,SELL,OPEN,1,3141,2.5
2017-03-14 15:00:00,TA1708,TA1708,SELL,OPEN,1,5238,3
2017-03-14 15:00:00,TA1706,TA1706,SELL,OPEN,1,5122,3
2017-03-14 15:00:00,TA1801,TA1801,SELL,OPEN,1,5360,3
2017-03-14 15:00:00,300094.XSHE,国联水产,BUY,,2200,9.16,16.12
2017-03-14 15:00:00,002477.XSHE,雏鹰农牧,BUY,,300,4.83,5
2017-03-14 15:00:00,600467.XSHG,好当家,BUY,,2500,4.23,8.46
2017-03-14 15:00:00,OI1707,OI1707,SELL,OPEN,1,7026,2.5
2017-03-14 15:00:00,TA1704,TA1704,SELL,OPEN,1,5060,3
2017-03-14 15:00:00,600975.XSHG,新五丰,BUY,,2300,8.62,15.86
2017-03-14 15:00:00,600108.XSHG,亚盛集团,BUY,,2700,5.39,11.64
2017-03-14 15:00:00,FG1801,FG1801,SELL,OPEN,1,1229,3
2017-03-14 15:00:00,002069.XSHE,獐子岛,BUY,,15500,11.4,141.36
2017-03-14 15:00:00,600598.XSHG,北大荒,BUY,,800,11.67,7.47
2017-03-14 15:00:00,FG1706,FG1706,SELL,OPEN,1,1251,3
2017-03-14 15:00:00,601118.XSHG,海南橡胶,BUY,,100,7.14,5
2017-03-14 15:00:00,000713.XSHE,丰乐种业,BUY,,2400,10.83,20.79
2017-03-14 15:00:00,600257.XSHG,大湖股份,BUY,,2400,9.92,19.05
2017-03-14 15:00:00,FG1709,FG1709,SELL,OPEN,1,1253,3
2017-03-15 15:00:00,WH1705,WH1705,BUY,CLOSE,1,3139,2.5
2017-03-15 15:00:00,600313.XSHG,农发种业,SELL,,1600,5.9,16.99
2017-03-15 15:00:00,SR1707,SR1707,BUY,CLOSE,1,6857,3
2017-03-15 15:00:00,300094.XSHE,国联水产,SELL,,2000,9.29,33.44
